data_year,victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,age_range_low_num,age_code_range_high
2021,161872903,146798730,2,8,,,,104,NS,X,99,50,,,
2021,158978679,144269980,1,4,,,,37,34,M,10,20,R,34,
2021,158978680,144269980,2,4,,,,15,12,F,10,20,R,12,
2021,161872956,146798778,1,4,,,,35,32,M,10,20,R,32,
2021,161873022,146798836,1,1,,,,104,NS,X,99,50,,,
2021,161877695,146802910,1,4,,,,37,34,F,20,20,N,34,
2021,158978685,144269984,1,4,,,,51,48,M,10,20,R,48,
2021,160377055,145493990,1,4,,,,48,45,F,10,20,N,45,
2021,158978675,144269978,1,4,,,,22,19,F,10,20,R,19,
2021,158978676,144269978,2,4,,,,21,18,F,10,20,R,18,
2021,158978677,144269978,3,4,,,,21,18,M,10,20,R,18,
2021,165776246,150223820,1,4,,,,26,23,F,10,20,R,23,
2021,165776247,150223820,2,5,1,6,,33,30,M,10,20,R,30,
2021,160377039,145493976,1,4,,,,14,11,M,10,20,N,11,
2021,160377040,145493976,2,4,,,,44,41,F,10,20,R,41,
2021,161872945,146798769,1,4,,,,34,31,F,10,20,R,31,
2021,158978667,144269973,1,8,,,,104,NS,X,99,50,,,
2021,158978668,144269973,2,4,,,,47,44,F,10,20,R,44,
2021,158978669,144269974,1,3,,,,104,NS,X,99,50,,,
2021,158978670,144269974,2,4,,,,44,41,M,10,20,R,41,
2021,158978671,144269974,3,4,,,,57,54,M,10,20,R,54,
2021,161872942,146798766,1,1,,,,104,NS,X,99,50,,,
2021,158978656,144269964,1,4,,,,44,41,M,10,20,R,41,
2021,158978666,144269972,1,4,,,,64,61,F,10,20,R,61,
2021,158978664,144269971,1,4,,,,45,42,M,10,20,R,42,
2021,158978665,144269971,2,4,,,,61,58,F,10,20,R,58,
2021,160377065,145494000,1,8,,,,104,NS,X,99,50,,,
2021,161872937,146798762,1,1,,,,104,NS,X,99,50,,,
2021,158978657,144269965,1,1,,,,104,NS,X,99,50,,,
2021,158978659,144269967,1,4,,,,21,18,M,10,20,N,18,
2021,161872934,146798759,1,4,,,,23,20,F,98,10,R,20,
2021,161878694,146803787,1,4,,,,21,18,M,20,20,R,18,
2021,161878720,146803808,1,4,,,,23,20,M,10,20,R,20,
2021,160377056,145493991,1,4,,,,22,19,M,10,20,R,19,
2021,160377071,145494006,1,4,,,,39,36,F,10,20,R,36,
2021,160377067,145494002,1,8,,,,104,NS,X,99,50,,,
2021,160377063,145493998,1,4,,,,44,41,F,10,20,R,41,
2021,160377066,145494001,1,4,,,,23,20,M,10,20,R,20,
2021,160377064,145493999,1,8,,,,104,NS,X,99,50,,,
2021,160377069,145494004,1,4,,,,63,60,F,10,20,R,60,
2021,160377050,145493985,1,4,,,,47,44,M,10,20,R,44,
2021,160377052,145493987,1,4,,,,35,32,F,10,20,R,32,
2021,160377062,145493997,1,8,,,,104,NS,X,99,50,,,
2021,160377058,145493993,1,4,,,,60,57,M,10,20,R,57,
2021,160377061,145493996,1,4,,,,37,34,F,10,40,R,34,
2021,160377057,145493992,1,1,,,,104,NS,X,99,50,,,
2021,161878718,146803806,1,4,,,,95,92,M,10,20,R,92,
2021,161873025,146798839,1,4,,,,67,64,F,10,20,R,64,
2021,160377059,145493994,1,1,,,,104,NS,X,99,50,,,
2021,160377053,145493988,1,4,,,,59,56,F,10,20,R,56,
2021,161878714,146803804,1,4,,,,28,25,F,10,20,R,25,
2021,160377049,145493984,1,8,,,,104,NS,X,99,50,,,
2021,161878686,146803779,1,4,,,,37,34,F,10,40,R,34,
2021,161878710,146803800,1,4,,,,37,34,F,10,40,R,34,
2021,160377047,145493982,1,4,,,,18,15,F,10,20,N,15,
2021,161877690,146802906,1,4,,,,24,21,M,10,20,N,21,
2021,160377046,145493981,1,4,,,,69,66,M,10,20,R,66,
2021,160377045,145493980,1,4,,,,46,43,M,10,20,R,43,
2021,161878707,146803798,1,4,,,,37,34,F,10,40,R,34,
2021,161878712,146803802,1,1,,,,104,NS,X,99,50,,,
2021,161878682,146803775,1,4,,,,35,32,M,10,20,R,32,
2021,161878685,146803778,1,4,,,,37,34,F,10,40,R,34,
2021,161878675,146803769,1,4,,,,57,54,M,40,20,R,54,
2021,161878689,146803782,1,4,,,,30,27,F,10,20,N,27,
2021,161878699,146803792,1,4,,,,56,53,M,10,20,R,53,
2021,161878698,146803791,1,1,,,,104,NS,X,99,50,,,
2021,161878696,146803789,1,4,,,,24,21,F,10,20,R,21,
2021,161878701,146803794,1,4,,,,36,33,F,10,20,R,33,
2021,165776253,150223826,1,4,,,,37,34,F,10,40,R,34,
2021,165776254,150223826,2,8,,,,104,NS,X,99,50,,,
2021,161878662,146803758,1,4,,,,29,26,M,98,40,R,26,
2021,161878668,146803764,1,4,,,,29,26,F,10,20,N,26,
2021,161878688,146803781,1,8,,,,104,NS,X,99,50,,,
2021,161878666,146803762,1,4,,,,29,26,F,10,20,R,26,
2021,161878674,146803768,1,8,,,,104,NS,X,99,50,,,
2021,161878664,146803760,1,8,,,,104,NS,X,99,50,,,
2021,161878670,146803766,1,4,,,,55,52,F,10,20,R,52,
2021,165776289,150223857,1,4,,,,61,58,M,10,20,R,58,
2021,165776309,150223874,1,4,,,,35,32,M,10,20,R,32,
2021,161878678,146803771,1,8,,,,104,NS,X,99,50,,,
2021,163907474,148587752,1,8,,,,104,NS,X,99,50,,,
2021,163907481,148587759,1,4,,,,77,74,F,10,20,R,74,
2021,163907480,148587758,1,4,,,,37,34,M,10,20,N,34,
2021,161877687,146802903,1,4,,,,38,35,M,10,20,R,35,
2021,161877685,146802901,1,4,,,,35,32,M,20,20,,32,
2021,161877683,146802899,1,4,,,,22,19,F,10,20,R,19,
2021,161878660,146803756,1,8,,,,104,NS,X,99,50,,,
2021,163946000,148621985,1,4,,,,41,38,M,10,20,,38,
2021,163907457,148587737,1,4,,,,7,04,F,10,20,N,04,
2021,163907458,148587737,2,4,,,,7,04,F,10,20,N,04,
2021,161877678,146802895,1,8,,,,104,NS,X,99,50,,,
2021,161877680,146802897,1,4,,,,22,19,F,40,20,R,19,
2021,161877681,146802897,2,6,,,,104,NS,X,99,50,,,
2021,161877673,146802891,1,8,,,,104,NS,X,99,50,,,
2021,161877671,146802889,1,8,,,,104,NS,X,99,50,,,
2021,163907483,148587761,1,8,,,,104,NS,X,99,50,,,
2021,163907484,148587762,1,4,,,,30,27,F,30,20,R,27,
2021,165776285,150223854,1,1,,,,104,NS,X,99,50,,,
2021,149559270,136031378,1,4,,,,30,27,F,30,20,R,27,00
2021,152536439,138631477,1,4,,,,59,56,M,10,20,R,56,
2021,152536441,138631479,1,4,,,,81,78,M,10,20,R,78,
2021,149086409,135605912,1,4,,,,43,40,F,30,20,R,40,00
2021,152536440,138631478,1,8,,,,104,NS,X,99,50,,,
2021,152536438,138631476,1,8,,,,104,NS,X,99,50,,,
2021,149086407,135605910,1,8,,,,104,NS,X,99,50,,,
2021,150505226,136859733,1,4,,,,66,63,M,98,50,R,63,
2021,152536449,138631485,1,4,,,,29,26,F,10,50,R,26,
2021,152536448,138631484,1,4,,,,72,69,M,10,10,R,69,
2021,155167456,140929195,1,4,,,,62,59,M,10,20,R,59,
2021,155167457,140929196,1,9,,,,104,NS,X,99,50,,,
2021,155167458,140929197,1,8,,,,104,NS,X,99,50,,,
2021,153716616,139656926,1,4,,,,35,32,F,10,20,R,32,
2021,165759200,150208783,1,4,,,,37,34,M,10,50,N,34,
2021,165759201,150208783,2,4,,,,17,14,M,98,50,N,14,
2021,155167455,140929194,1,4,,,,23,20,M,10,20,N,20,
2021,165759199,150208782,1,4,,,,28,25,U,98,50,U,25,
2021,165759204,150208786,1,8,,,,104,NS,X,99,50,,,
2021,160419659,145530509,1,4,,,,40,37,F,10,20,R,37,
2021,159307393,144560565,1,1,,,,104,NS,X,99,50,,,
2021,159307394,144560565,2,8,,,,104,NS,X,99,50,,,
2021,165769710,150218074,1,8,,,,104,NS,X,99,50,,,
2021,160419658,145530508,1,4,,,,38,35,M,10,20,N,35,
2021,165769709,150218073,1,8,,,,104,NS,X,99,50,,,
2021,163117499,147894319,1,4,,,,24,21,F,30,40,N,21,
2021,165759195,150208779,1,4,,,,23,20,F,10,20,R,20,
2021,165759196,150208779,2,4,,,,23,20,F,10,20,R,20,
2021,163947290,148623159,1,4,,,,45,42,F,10,20,,42,
2021,165769708,150218072,1,8,,,,104,NS,X,99,50,,,
2021,150477703,136836256,1,4,,,,38,35,M,10,20,R,35,
2021,151652025,137861825,1,1,,,,104,NS,X,99,50,,,
2021,151652023,137861824,1,4,,,,36,33,M,10,20,R,33,
2021,151652024,137861824,2,4,,,,36,33,F,10,20,N,33,
2021,156428477,142030049,1,4,,,,73,70,M,10,20,R,70,
2021,147150243,133912579,2,4,,,,64,61,M,10,20,N,61,00
2021,147150242,133912579,1,4,,,,59,56,F,10,20,N,56,00
2021,147150244,133912580,1,1,,,,104,NS,X,99,50,,,
2021,147145777,133917387,1,8,,,,104,NS,X,99,50,,,
2021,155066934,140841754,1,8,,,,104,NS,X,99,50,,,
2021,155066935,140841754,2,1,,,,104,NS,X,99,50,,,
2021,147150245,133912581,1,8,,,,104,NS,X,99,50,,,
2021,147150246,133912582,1,9,,,,104,NS,X,99,50,,,
2021,147145780,133917389,1,4,,,,68,65,M,30,20,R,65,00
2021,155066936,140841755,1,8,,,,104,NS,X,99,50,,,
2021,155066937,140841755,2,9,,,,104,NS,X,99,50,,,
2021,161584824,146545844,1,2,,,,104,NS,X,99,50,,,
2021,148818413,135338213,1,4,,,,70,67,F,10,20,U,67,00
2021,147150248,133912584,1,8,,,,104,NS,X,99,50,,,
2021,150120757,136521179,1,8,,,,104,NS,X,99,50,,,
2021,148818453,135338238,1,8,,,,104,NS,X,99,50,,,
2021,148811154,135334942,2,4,,,,78,75,F,30,20,N,75,00
2021,148811153,135334942,1,9,,,,104,NS,X,99,50,,,
2021,150120758,136521180,1,4,,,,55,52,M,10,20,R,52,
2021,150120759,136521180,2,4,,,,46,43,F,10,20,R,43,
2021,148818455,135338240,1,9,,,,104,NS,X,99,50,,,
2021,150120767,136521185,1,4,,,,19,16,M,10,20,R,16,
2021,150120768,136521185,2,4,,,,18,15,M,30,20,R,15,
2021,151060072,137341229,1,4,,,,91,88,F,10,20,R,88,
2021,151060073,137341229,2,4,,,,94,91,M,10,20,R,91,
2021,163380316,148124237,1,9,,,,104,NS,X,99,50,,,
2021,163380317,148124237,2,4,,,,79,76,M,10,20,R,76,
2021,163380318,148124237,3,9,,,,104,NS,X,99,50,,,
2021,150120772,136521187,1,4,,,,52,49,U,30,20,N,49,
2021,150120773,136521187,2,4,,,,47,44,F,30,20,R,44,
2021,163947551,148623371,1,4,,,,15,12,M,10,20,,12,
2021,150120775,136521189,1,8,,,,104,NS,X,99,50,,,
2021,150120776,136521190,1,4,,,,37,34,M,10,20,R,34,
2021,150120777,136521191,1,4,,,,71,68,M,10,20,R,68,
2021,150120778,136521192,1,9,,,,104,NS,X,99,50,,,
2021,150120779,136521193,1,4,,,,63,60,M,10,20,N,60,
2021,150120780,136521193,2,4,,,,38,35,F,10,20,N,35,
2021,150120781,136521193,3,4,,,,34,31,F,10,20,N,31,
2021,151060078,137341234,1,4,,,,44,41,F,30,20,R,41,
2021,151060079,137341235,1,4,,,,53,50,F,10,20,R,50,
2021,151060080,137341236,1,4,,,,52,49,M,30,40,R,49,
2021,151060081,137341236,2,4,,,,45,42,F,10,20,R,42,
2021,153705063,139646769,1,9,,,,104,NS,X,99,50,,,
2021,163380319,148124238,1,4,,,,64,61,M,10,20,R,61,
2021,163380322,148124241,1,9,,,,104,NS,X,99,50,,,
2021,163380323,148124241,2,9,,,,104,NS,X,99,50,,,
2021,151060086,137341240,1,4,,,,69,66,M,10,20,R,66,
2021,151060087,137341241,1,4,,,,72,69,M,10,20,N,69,
2021,152412422,138524309,1,4,,,,59,56,M,10,20,R,56,
2021,163380324,148124242,1,4,,,,47,44,M,10,20,R,44,
2021,151060088,137341242,1,4,,,,37,34,M,10,20,R,34,
2021,153705064,139646770,1,4,,,,22,19,M,30,20,N,19,
2021,151060089,137341243,1,4,,,,71,68,M,10,20,R,68,
2021,151060090,137341244,1,8,,,,104,NS,X,99,50,,,
2021,153705065,139646771,1,5,2,4,,24,21,M,10,20,R,21,
2021,153705066,139646771,2,9,,,,104,NS,X,99,50,,,
2021,152412426,138524312,1,8,,,,104,NS,X,99,50,,,
2021,152412427,138524313,1,4,,,,40,37,F,98,20,R,37,
2021,152412428,138524313,2,4,,,,53,50,M,10,20,R,50,
2021,152412423,138524310,1,4,,,,51,48,F,10,20,N,48,
2021,152412429,138524314,1,4,,,,87,84,M,10,20,R,84,
2021,152412430,138524315,1,4,,,,79,76,M,10,20,N,76,
2021,153705067,139646772,1,4,,,,69,66,M,10,20,N,66,
2021,152412432,138524317,1,4,,,,66,63,F,30,20,R,63,
2021,153705068,139646773,1,4,,,,49,46,F,10,20,R,46,
2021,153705069,139646774,1,8,,,,104,NS,X,99,50,,,
2021,153705070,139646775,1,4,,,,62,59,M,10,20,R,59,
2021,153705071,139646776,1,4,,,,66,63,M,10,20,R,63,
2021,153705073,139646778,1,4,,,,56,53,M,98,20,R,53,
2021,153705074,139646779,1,4,,,,88,85,M,10,20,R,85,
2021,153705075,139646780,1,8,,,,104,NS,X,99,50,,,
2021,153705072,139646777,1,4,,,,82,79,M,10,20,N,79,
2021,153705076,139646781,1,9,,,,104,NS,X,99,50,,,
2021,155066939,140841757,1,4,,,,75,72,M,30,20,R,72,
2021,155066940,140841757,2,4,,,,67,64,F,10,20,R,64,
2021,155066941,140841757,3,4,,,,46,43,F,10,20,R,43,
2021,153705077,139646782,1,4,,,,50,47,F,10,20,R,47,
2021,153705078,139646783,1,9,,,,104,NS,X,99,50,,,
2021,153705079,139646783,2,4,,,,48,45,F,30,20,N,45,
2021,153705080,139646784,1,9,,,,104,NS,X,99,50,,,
2021,153705081,139646785,1,8,,,,104,NS,X,99,50,,,
2021,155066942,140841758,1,4,,,,56,53,M,10,20,R,53,
2021,155066943,140841759,1,4,,,,42,39,M,10,20,R,39,
2021,155066944,140841760,1,8,,,,104,NS,X,99,50,,,
2021,156135507,141772638,1,4,,,,82,79,F,10,20,R,79,
2021,156135509,141772640,1,4,,,,103,00,M,10,20,R,,
2021,156135510,141772640,2,4,,,,103,00,F,10,20,R,,
2021,156135508,141772639,1,4,,,,65,62,F,10,20,N,62,
2021,156135511,141772641,1,1,,,,104,NS,X,99,50,,,
2021,159199587,144464441,1,4,,,,69,66,M,10,20,R,66,
2021,157276781,142771237,1,4,,,,23,20,F,10,40,N,20,
2021,157276782,142771237,2,4,,,,51,48,F,10,20,R,48,
2021,157279494,142773561,1,4,,,,55,52,M,10,20,,52,
2021,157276783,142771238,1,4,,,,18,15,F,10,20,R,15,
2021,157276784,142771239,1,4,,,,30,27,M,10,20,R,27,
2021,157276785,142771240,1,4,,,,46,43,M,10,20,N,43,
2021,157276786,142771241,1,8,,,,104,NS,X,99,50,,,
2021,157276787,142771242,1,4,,,,68,65,M,10,20,R,65,
2021,157276788,142771243,1,9,,,,104,NS,X,99,50,,,
2021,157276790,142771245,1,8,,,,104,NS,X,99,50,,,
2021,157276789,142771244,1,4,,,,30,27,M,98,40,R,27,
2021,157276791,142771246,1,9,,,,104,NS,X,99,50,,,
2021,163380326,148124244,1,4,,,,22,19,F,30,20,R,19,
2021,163380327,148124244,2,4,,,,23,20,M,10,20,N,20,
2021,157276792,142771247,1,4,,,,60,57,F,10,20,R,57,
2021,157276793,142771248,1,4,,,,42,39,F,30,20,R,39,
2021,160214474,145352917,1,4,,,,64,61,F,10,20,N,61,
2021,160214475,145352917,2,4,,,,71,68,F,10,20,R,68,
2021,157276794,142771249,1,4,,,,54,51,F,10,20,R,51,
2021,161584829,146545849,1,4,,,,20,17,M,10,20,R,17,
2021,159199601,144464453,1,4,,,,52,49,F,10,20,R,49,
2021,159199602,144464453,2,4,,,,29,26,F,30,20,R,26,
2021,159199603,144464454,1,4,,,,45,42,M,10,20,R,42,
2021,159199598,144464451,1,4,,,,63,60,F,10,20,N,60,
2021,159199604,144464455,1,4,,,,12,09,M,10,20,R,09,
2021,159199605,144464455,2,4,,,,12,09,M,10,20,R,09,
2021,160214476,145352918,1,9,,,,104,NS,X,99,50,,,
2021,159199609,144464459,1,3,,,,104,NS,X,99,50,,,
2021,161584825,146545845,1,4,,,,58,55,M,10,20,N,55,
2021,160214478,145352920,1,4,,,,41,38,F,20,40,R,38,
2021,160214479,145352921,1,4,,,,80,77,F,10,20,R,77,
2021,160214480,145352922,1,4,,,,48,45,M,10,10,N,45,
2021,160214482,145352924,1,4,,,,48,45,M,10,10,N,45,
2021,160214481,145352923,1,4,,,,67,64,F,10,20,R,64,
2021,161584831,146545851,1,4,,,,45,42,M,10,20,R,42,
2021,163380335,148124252,1,4,,,,19,16,M,10,20,R,16,
2021,161584832,146545852,1,8,,,,104,NS,X,99,50,,,
2021,161584835,146545855,1,4,,,,47,44,M,10,20,R,44,
2021,161584836,146545856,1,8,,,,104,NS,X,99,50,,,
2021,161584834,146545854,1,4,,,,26,23,F,10,20,R,23,
2021,161584833,146545853,1,9,,,,104,NS,X,99,50,,,
2021,163380338,148124255,1,4,,,,50,47,F,10,20,R,47,
2021,150240525,136625978,1,4,,,,32,29,F,10,20,R,29,
2021,150927161,137225923,1,4,,,,19,16,F,10,20,R,16,
2021,152023457,138184057,1,8,,,,104,NS,X,99,50,,,
2021,152023456,138184056,1,4,,,,43,40,M,10,20,R,35,45
2021,152023458,138184058,1,8,,,,104,NS,X,99,50,,,
2021,152023459,138184059,1,4,,,,60,57,F,10,20,R,57,
2021,153703337,139645266,1,4,,,,54,51,M,10,20,R,51,
2021,151652077,137861873,1,4,,,,51,48,M,10,20,R,48,
2021,151652078,137861873,2,1,,,,104,NS,X,99,50,,,
2021,151652075,137861871,1,4,,,,68,65,F,10,20,R,65,
2021,147480010,134198001,1,4,,,,37,34,M,10,20,R,34,00
2021,147480009,134198001,2,6,,,,104,NS,X,99,50,,,
2021,147480007,134197999,1,4,,,,65,62,F,10,20,R,62,00
2021,147483687,134201342,2,4,,,,65,62,F,10,20,R,62,00
2021,147483686,134201342,1,2,,,,104,NS,X,99,50,,,
2021,147483688,134201343,1,4,,,,20,17,M,10,20,R,17,00
2021,149201973,135714781,1,8,,,,104,NS,X,99,50,,,
2021,149203662,135718381,1,4,,,,34,31,M,10,20,R,31,00
2021,150298741,136677408,1,1,,,,104,NS,X,99,50,,,
2021,152562470,138653855,1,1,,,,104,NS,X,99,50,,,
2021,150298735,136677403,2,3,,,,104,NS,X,99,50,,,
2021,150298736,136677403,1,4,,,,65,62,F,10,20,R,62,
2021,150298737,136677404,1,4,,,,73,70,F,10,20,R,70,
2021,150298738,136677405,1,4,,,,49,46,F,10,20,R,46,
2021,150298739,136677406,1,4,,,,27,24,F,10,20,N,24,
2021,150298734,136677402,1,4,,,,27,24,F,10,20,R,24,
2021,151652079,137861874,1,4,,,,69,66,F,10,20,R,66,
2021,151652080,137861874,2,4,,,,40,37,M,10,20,R,37,
2021,151652074,137861870,1,4,,,,20,17,F,10,20,R,17,
2021,155255621,141005604,1,8,,,,104,NS,X,99,50,,,
2021,152562478,138653863,1,4,,,,44,41,M,10,20,R,41,
2021,152562477,138653862,1,4,,,,30,27,F,10,20,R,27,
2021,154134766,140023966,1,4,,,,98,95,M,10,20,N,95,
2021,157806231,143240030,1,4,,,,61,58,F,10,20,R,58,
2021,154134764,140023964,1,4,,,,38,35,F,20,20,R,35,
2021,154134772,140023972,1,1,,,,104,NS,X,99,50,,,
2021,154134773,140023973,1,1,,,,104,NS,X,99,50,,,
2021,154134768,140023968,1,1,,,,104,NS,X,99,50,,,
2021,154134774,140023974,1,6,,,,104,NS,X,99,50,,,
2021,154134771,140023971,1,1,,,,104,NS,X,99,50,,,
2021,154134770,140023970,1,1,,,,104,NS,X,99,50,,,
2021,154134769,140023969,1,1,,,,104,NS,X,99,50,,,
2021,155255623,141005606,1,8,,,,104,NS,X,99,50,,,
2021,155260170,141009711,1,1,,,,104,NS,X,99,50,,,
2021,155260168,141009709,1,4,,,,26,23,M,10,20,R,23,
2021,155260169,141009710,1,4,,,,26,23,F,10,10,R,23,
2021,156653234,142228594,1,8,,,,104,NS,X,99,50,,,
2021,156653235,142228595,1,4,,,,63,60,F,10,20,R,60,
2021,156653236,142228596,1,8,,,,104,NS,X,99,50,,,
2021,157990916,143403054,1,4,,,,42,39,M,10,20,R,39,
2021,157990926,143403063,1,4,,,,56,53,F,10,20,R,53,
2021,157990918,143403056,1,4,,,,40,37,F,10,20,R,37,
2021,157990917,143403055,1,4,,,,63,60,M,10,20,R,60,
2021,157990922,143403060,1,4,,,,20,17,F,10,20,R,17,
2021,157990921,143403059,1,4,,,,37,34,F,10,20,R,34,
2021,157990920,143403058,1,4,,,,32,29,F,10,10,R,29,
2021,157990923,143403061,2,4,,,,41,38,F,10,20,R,38,
2021,157990924,143403061,1,4,,,,57,54,M,30,20,R,54,
2021,157990925,143403062,1,4,,,,36,33,M,10,20,R,33,
2021,157990919,143403057,1,8,,,,104,NS,X,99,50,,,
2021,159756775,144954355,1,1,,,,104,NS,X,99,50,,,
2021,159756779,144954359,1,4,,,,30,27,F,10,20,R,27,
2021,159756773,144954353,1,4,,,,30,27,F,10,20,R,27,
2021,159756778,144954358,1,4,,,,18,15,F,10,20,R,15,
2021,159756777,144954357,1,4,,,,64,61,M,10,20,R,61,
2021,159756774,144954354,1,4,,,,65,62,M,10,20,R,62,
2021,159756776,144954356,1,4,,,,76,73,F,10,20,R,73,
2021,160651875,145734816,1,8,,,,104,NS,X,99,50,,,
2021,162418485,147281835,1,1,,,,104,NS,X,99,50,,,
2021,164194062,148839473,2,4,,,,66,63,F,10,20,R,63,
2021,164194063,148839473,1,4,,,,66,63,F,10,20,R,63,
2021,162418484,147281834,1,4,,,,64,61,M,10,20,R,61,
2021,162418483,147281833,1,4,,,,50,47,F,10,20,R,47,
2021,152562471,138653856,1,5,2,6,,35,32,F,10,20,R,32,
2021,147453202,134173061,1,8,,,,104,NS,X,99,50,,,
2021,153542316,139508086,1,4,,,,39,36,M,10,20,R,36,
2021,153542315,139508085,1,8,,,,104,NS,X,99,50,,,
2021,147453200,134173059,1,8,,,,104,NS,X,99,50,,,
2021,149088512,135612864,1,3,,,,104,NS,X,99,50,,,
2021,149086417,135605920,1,4,,,,33,30,M,10,20,R,30,00
2021,149086416,135605919,1,8,,,,104,NS,X,99,50,,,
2021,149086415,135605918,1,8,,,,104,NS,X,99,50,,,
2021,149088511,135612863,1,8,,,,104,NS,X,99,50,,,
2021,149086414,135605917,1,1,,,,104,NS,X,99,50,,,
2021,159074235,144353762,1,8,,,,104,NS,X,99,50,,,
2021,159074236,144353762,2,4,,,,27,24,M,10,20,,24,
2021,153542318,139508088,1,8,,,,104,NS,X,99,50,,,
2021,153542317,139508087,1,8,,,,104,NS,X,99,50,,,
2021,153542314,139508084,1,8,,,,104,NS,X,99,50,,,
2021,153542313,139508083,1,8,,,,104,NS,X,99,50,,,
2021,153542311,139508081,1,9,,,,104,NS,X,99,50,,,
2021,153542310,139508080,1,8,,,,104,NS,X,99,50,,,
2021,153542309,139508079,1,8,,,,104,NS,X,99,50,,,
2021,153542312,139508082,1,8,,,,104,NS,X,99,50,,,
2021,153542308,139508078,1,8,,,,104,NS,X,99,50,,,
2021,153542306,139508076,1,8,,,,104,NS,X,99,50,,,
2021,153542307,139508077,1,8,,,,104,NS,X,99,50,,,
2021,153542305,139508075,1,8,,,,104,NS,X,99,50,,,
2021,153542304,139508074,1,8,,,,104,NS,X,99,50,,,
2021,155163340,140925658,1,8,,,,104,NS,X,99,50,,,
2021,161568960,146532713,1,4,,,,62,59,M,10,50,R,59,
2021,163253298,148012491,1,4,,,,54,51,M,10,50,R,51,
2021,163253297,148012490,1,4,,,,65,62,M,10,20,R,62,
2021,159075144,144354615,1,4,,,,17,14,F,10,20,R,14,
2021,159074875,144354374,1,4,,,,72,69,M,10,20,R,69,
2021,161568956,146532710,1,8,,,,104,NS,X,99,50,,,
2021,161568958,146532712,1,4,,,,24,21,F,10,20,R,21,
2021,161568959,146532712,2,8,,,,104,NS,X,99,50,,,
2021,155582575,141294178,1,8,,,,104,NS,X,99,50,,,
2021,153748728,139685138,1,4,,,,19,16,M,10,50,R,16,
2021,158026352,143434819,1,4,,,,35,32,F,10,50,R,32,
2021,163947554,148623373,1,4,,,,33,30,F,10,20,,30,
2021,148833278,135348851,1,8,,,,104,NS,X,99,50,,,
2021,147743722,134395655,1,8,,,,104,NS,X,99,50,,,
2021,147743725,134395657,2,4,,,,34,31,M,10,20,R,31,00
2021,147743724,134395657,1,4,,,,26,23,F,10,20,N,23,00
2021,147743727,134395659,1,4,,,,21,18,M,10,20,N,18,00
2021,147743728,134395660,1,8,,,,104,NS,X,99,50,,,
2021,148833279,135348852,1,8,,,,104,NS,X,99,50,,,
2021,161126085,146152012,1,8,,,,104,NS,X,99,50,,,
2021,161126086,146152012,2,5,7,4,,30,27,M,10,20,,27,
2021,147743732,134395663,1,8,,,,104,NS,X,99,50,,,
2021,161126098,146152022,1,5,2,6,,29,26,M,10,20,,26,
2021,148832271,135345327,1,8,,,,104,NS,X,99,50,,,
2021,147743735,134395666,1,4,,,,61,58,M,10,20,R,58,00
2021,147740865,134398574,2,4,,,,67,64,M,10,20,R,64,00
2021,147740864,134398574,1,4,,,,67,64,F,10,20,R,64,00
2021,148833284,135348856,1,8,,,,104,NS,X,99,50,,,
2021,148833285,135348857,1,8,,,,104,NS,X,99,50,,,
2021,148833286,135348858,1,8,,,,104,NS,X,99,50,,,
2021,147743744,134395674,1,4,,,,59,56,M,10,20,R,56,00
2021,147743745,134395675,1,4,,,,51,48,M,10,20,N,48,00
2021,148833287,135348859,1,8,,,,104,NS,X,99,50,,,
2021,147743848,134395767,2,4,,,,42,39,M,10,20,R,39,00
2021,147743847,134395767,1,4,,,,41,38,F,10,20,R,38,00
2021,148832272,135345328,1,8,,,,104,NS,X,99,50,,,
2021,150237842,136623818,1,8,,,,104,NS,X,99,50,,,
2021,148832273,135345329,1,8,,,,104,NS,X,99,50,,,
2021,147743853,134395772,1,8,,,,104,NS,X,99,50,,,
2021,148833290,135348862,1,8,,,,104,NS,X,99,50,,,
2021,148833291,135348863,1,8,,,,104,NS,X,99,50,,,
2021,148833292,135348864,1,8,,,,104,NS,X,99,50,,,
2021,147743858,134395777,1,4,,,,52,49,M,10,20,N,49,00
2021,148833293,135348865,1,8,,,,104,NS,X,99,50,,,
2021,148833295,135348867,1,8,,,,104,NS,X,99,50,,,
2021,147743861,134395780,1,4,,,,24,21,M,20,20,N,21,00
2021,147743863,134395782,1,4,,,,30,27,M,10,20,N,27,00
2021,147743864,134395783,1,4,,,,38,35,M,30,20,N,35,00
2021,148833296,135348868,1,8,,,,104,NS,X,99,50,,,
2021,147743866,134395785,1,4,,,,52,49,M,10,20,R,49,00
2021,148833297,135348869,1,8,,,,104,NS,X,99,50,,,
2021,148833298,135348870,1,8,,,,104,NS,X,99,50,,,
2021,148833299,135348871,1,8,,,,104,NS,X,99,50,,,
2021,148833302,135348872,3,4,,,,26,23,M,30,20,N,23,00
2021,148833301,135348872,2,4,,,,40,37,M,30,20,N,37,00
2021,148833300,135348872,1,8,,,,104,NS,X,99,50,,,
2021,147743874,134395791,1,8,,,,104,NS,X,99,50,,,
2021,148833303,135348873,1,8,,,,104,NS,X,99,50,,,
2021,148833304,135348874,1,8,,,,104,NS,X,99,50,,,
2021,147743878,134395795,1,8,,,,104,NS,X,99,50,,,
